Name,Year,Gender,State,Count
Ryan,1998.0,M,NH,142.0
Zachary,1998.0,M,NH,133.0
Hannah,1998.0,F,NH,128.0
Joshua,1998.0,M,NH,111.0
Jacob,1998.0,M,UT,461.0
Joshua,1998.0,M,UT,416.0
Tyler,1998.0,M,UT,350.0
Austin,1998.0,M,UT,333.0
Madison,1998.0,F,UT,306.0
Emily,1998.0,F,UT,290.0
Michael,1998.0,M,UT,286.0
Matthew,1998.0,M,UT,281.0
Hannah,1998.0,F,UT,279.0
Nathan,1998.0,M,UT,278.0
Jacob,1998.0,M,VA,913.0
Matthew,1998.0,M,VA,815.0
Michael,1998.0,M,VA,807.0
Joshua,1998.0,M,VA,783.0
William,1998.0,M,VA,772.0
Christopher,1998.0,M,VA,767.0
Emily,1998.0,F,VA,659.0
Nicholas,1998.0,M,VA,657.0
James,1998.0,M,VA,643.0
John,1998.0,M,VA,617.0
Michael,1999.0,M,MD,687.0
Matthew,1999.0,M,MD,600.0
Jacob,1999.0,M,MD,566.0
Joshua,1999.0,M,MD,542.0
Ryan,1999.0,M,MD,505.0
Nicholas,1999.0,M,MD,496.0
Emily,1999.0,F,MD,476.0
John,1999.0,M,MD,459.0
Christopher,1999.0,M,MD,458.0
Andrew,1999.0,M,MD,456.0
Jacob,1999.0,M,AK,96.0
Joshua,1999.0,M,AK,77.0
Michael,1999.0,M,AK,73.0
Emily,1999.0,F,AK,62.0
Tyler,1999.0,M,AK,59.0
Dylan,1999.0,M,AK,58.0
Joseph,1999.0,M,AK,56.0
Matthew,1999.0,M,AK,56.0
Alexander,1999.0,M,AK,55.0
Christopher,1999.0,M,AK,50.0
Matthew,1999.0,M,CT,589.0
Michael,1999.0,M,CT,557.0
Nicholas,1999.0,M,CT,438.0
Christopher,1999.0,M,CT,414.0
John,1999.0,M,CT,410.0
Emily,1999.0,F,CT,400.0
Ryan,1999.0,M,CT,375.0
Jacob,1999.0,M,CT,326.0
Joseph,1999.0,M,CT,322.0
Andrew,1999.0,M,CT,319.0
Michael,1999.0,M,NJ,1620.0
Matthew,1999.0,M,NJ,1415.0
Nicholas,1999.0,M,NJ,1115.0
Christopher,1999.0,M,NJ,1011.0
Joseph,1999.0,M,NJ,977.0
Ryan,1999.0,M,NJ,946.0
Daniel,1999.0,M,NJ,912.0
Emily,1999.0,F,NJ,904.0
John,1999.0,M,NJ,876.0
Anthony,1999.0,M,NJ,807.0
Jacob,1999.0,M,CO,568.0
Michael,1999.0,M,CO,466.0
Joshua,1999.0,M,CO,416.0
Matthew,1999.0,M,CO,401.0
Nicholas,1999.0,M,CO,361.0
Tyler,1999.0,M,CO,357.0
Daniel,1999.0,M,CO,356.0
Joseph,1999.0,M,CO,352.0
Andrew,1999.0,M,CO,349.0
Hannah,1999.0,F,CO,342.0
Jacob,1999.0,M,MN,754.0
Emily,1999.0,F,MN,585.0
Nicholas,1999.0,M,MN,549.0
Matthew,1999.0,M,MN,538.0
Benjamin,1999.0,M,MN,515.0
Andrew,1999.0,M,MN,501.0
Tyler,1999.0,M,MN,482.0
Zachary,1999.0,M,MN,470.0
Austin,1999.0,M,MN,470.0
Samuel,1999.0,M,MN,456.0
Michael,1999.0,M,DE,114.0
Joshua,1999.0,M,DE,108.0
Ryan,1999.0,M,DE,103.0
Matthew,1999.0,M,DE,101.0
Andrew,1999.0,M,DE,97.0
Nicholas,1999.0,M,DE,96.0
Tyler,1999.0,M,DE,95.0
Jacob,1999.0,M,DE,89.0
Zachary,1999.0,M,DE,87.0
John,1999.0,M,DE,82.0
Michael,1999.0,M,IL,1765.0
Jacob,1999.0,M,IL,1638.0
Matthew,1999.0,M,IL,1473.0
Daniel,1999.0,M,IL,1310.0
Nicholas,1999.0,M,IL,1301.0
Emily,1999.0,F,IL,1198.0
Joseph,1999.0,M,IL,1177.0
Joshua,1999.0,M,IL,1102.0
Andrew,1999.0,M,IL,1070.0
Ryan,1999.0,M,IL,1056.0
Jacob,1999.0,M,MI,1739.0
Emily,1999.0,F,MI,1080.0
Michael,1999.0,M,MI,1078.0
Nicholas,1999.0,M,MI,1021.0
Tyler,1999.0,M,MI,1005.0
Joshua,1999.0,M,MI,999.0
Matthew,1999.0,M,MI,994.0
Andrew,1999.0,M,MI,994.0
Austin,1999.0,M,MI,946.0
Hannah,1999.0,F,MI,898.0
Jacob,1999.0,M,NH,193.0
Emily,1999.0,F,NH,182.0
Matthew,1999.0,M,NH,153.0
Nicholas,1999.0,M,NH,149.0
Tyler,1999.0,M,NH,140.0
Hannah,1999.0,F,NH,132.0
Ryan,1999.0,M,NH,132.0
Michael,1999.0,M,NH,130.0
Christopher,1999.0,M,NH,113.0
Andrew,1999.0,M,NH,111.0
Michael,2000.0,M,MD,618.0
Joshua,2000.0,M,MD,554.0
Jacob,2000.0,M,MD,541.0
Matthew,2000.0,M,MD,531.0
Ryan,2000.0,M,MD,525.0
Nicholas,2000.0,M,MD,479.0
Andrew,2000.0,M,MD,474.0
Emily,2000.0,F,MD,458.0
William,2000.0,M,MD,431.0
Christopher,2000.0,M,MD,431.0
Jacob,2000.0,M,MN,752.0
Emily,2000.0,F,MN,559.0
Nicholas,2000.0,M,MN,536.0
Matthew,2000.0,M,MN,510.0
Andrew,2000.0,M,MN,501.0
Samuel,2000.0,M,MN,491.0
Hannah,2000.0,F,MN,484.0
Benjamin,2000.0,M,MN,476.0
Tyler,2000.0,M,MN,452.0
Zachary,2000.0,M,MN,451.0
Michael,2000.0,M,AK,74.0
Jacob,2000.0,M,AK,68.0
William,2000.0,M,AK,65.0
Hannah,2000.0,F,AK,58.0
Joshua,2000.0,M,AK,58.0
James,2000.0,M,AK,57.0
Andrew,2000.0,M,AK,54.0
Brandon,2000.0,M,AK,53.0
Matthew,2000.0,M,AK,53.0
Zachary,2000.0,M,AK,52.0
Joshua,2000.0,M,HI,131.0
Noah,2000.0,M,HI,115.0
Jacob,2000.0,M,HI,102.0
Justin,2000.0,M,HI,93.0
Matthew,2000.0,M,HI,87.0
Michael,2000.0,M,HI,84.0
Dylan,2000.0,M,HI,78.0
Christian,2000.0,M,HI,76.0
Brandon,2000.0,M,HI,73.0
Isaiah,2000.0,M,HI,70.0
Jacob,2000.0,M,NH,197.0
Matthew,2000.0,M,NH,163.0
Emily,2000.0,F,NH,159.0
Hannah,2000.0,F,NH,150.0
Ryan,2000.0,M,NH,146.0
Nicholas,2000.0,M,NH,132.0
Michael,2000.0,M,NH,127.0
Zachary,2000.0,M,NH,125.0
Tyler,2000.0,M,NH,118.0
Benjamin,2000.0,M,NH,114.0
Michael,2000.0,M,NJ,1437.0
Matthew,2000.0,M,NJ,1255.0
Nicholas,2000.0,M,NJ,1059.0
Christopher,2000.0,M,NJ,1013.0
Joseph,2000.0,M,NJ,987.0
Anthony,2000.0,M,NJ,911.0
Ryan,2000.0,M,NJ,901.0
John,2000.0,M,NJ,863.0
Daniel,2000.0,M,NJ,822.0
Emily,2000.0,F,NJ,812.0
Michael,2000.0,M,DE,139.0
Matthew,2000.0,M,DE,105.0
Jacob,2000.0,M,DE,99.0
Joshua,2000.0,M,DE,95.0
Nicholas,2000.0,M,DE,94.0
Christopher,2000.0,M,DE,87.0
William,2000.0,M,DE,86.0
John,2000.0,M,DE,85.0
Ryan,2000.0,M,DE,80.0
Emily,2000.0,F,DE,80.0
Michael,2000.0,M,CT,553.0
Matthew,2000.0,M,CT,461.0
Nicholas,2000.0,M,CT,440.0
Christopher,2000.0,M,CT,384.0
Ryan,2000.0,M,CT,369.0
Emily,2000.0,F,CT,335.0
Jacob,2000.0,M,CT,326.0
John,2000.0,M,CT,325.0
Joshua,2000.0,M,CT,322.0
Joseph,2000.0,M,CT,321.0
Jacob,2000.0,M,CO,518.0
Michael,2000.0,M,CO,443.0
Joshua,2000.0,M,CO,424.0
Matthew,2000.0,M,CO,372.0
Ryan,2000.0,M,CO,369.0
Emily,2000.0,F,CO,366.0
Nicholas,2000.0,M,CO,361.0
Tyler,2000.0,M,CO,357.0
Andrew,2000.0,M,CO,350.0
Joseph,2000.0,M,CO,344.0
Jacob,2000.0,M,UT,439.0
Joshua,2000.0,M,UT,346.0
Ethan,2000.0,M,UT,333.0
Madison,2000.0,F,UT,311.0
Emily,2000.0,F,UT,304.0
Hannah,2000.0,F,UT,301.0
Zachary,2000.0,M,UT,277.0
Tyler,2000.0,M,UT,277.0
Michael,2000.0,M,UT,251.0
Matthew,2000.0,M,UT,251.0
Michael,2001.0,M,AK,67.0
Jacob,2001.0,M,AK,66.0
Tyler,2001.0,M,AK,62.0
Ethan,2001.0,M,AK,61.0
Joseph,2001.0,M,AK,57.0
Madison,2001.0,F,AK,54.0
William,2001.0,M,AK,53.0
Dylan,2001.0,M,AK,52.0
David,2001.0,M,AK,51.0
Joshua,2001.0,M,AK,48.0
Michael,2001.0,M,MD,600.0
Matthew,2001.0,M,MD,535.0
Joshua,2001.0,M,MD,520.0
Jacob,2001.0,M,MD,504.0
Nicholas,2001.0,M,MD,457.0
Emily,2001.0,F,MD,450.0
Christopher,2001.0,M,MD,435.0
William,2001.0,M,MD,432.0
Andrew,2001.0,M,MD,424.0
Ryan,2001.0,M,MD,414.0
Michael,2001.0,M,CT,489.0
Matthew,2001.0,M,CT,457.0
Nicholas,2001.0,M,CT,388.0
Christopher,2001.0,M,CT,359.0
John,2001.0,M,CT,342.0
Ryan,2001.0,M,CT,338.0
Emily,2001.0,F,CT,327.0
Jacob,2001.0,M,CT,317.0
Joseph,2001.0,M,CT,302.0
Anthony,2001.0,M,CT,297.0
Jacob,2001.0,M,MN,720.0
Samuel,2001.0,M,MN,509.0
Joseph,2001.0,M,MN,487.0
Emily,2001.0,F,MN,482.0
Benjamin,2001.0,M,MN,480.0
Andrew,2001.0,M,MN,478.0
Nicholas,2001.0,M,MN,452.0
Grace,2001.0,F,MN,447.0
Tyler,2001.0,M,MN,430.0
Matthew,2001.0,M,MN,428.0
Matthew,2001.0,M,MA,917.0
Michael,2001.0,M,MA,904.0
Nicholas,2001.0,M,MA,792.0
Ryan,2001.0,M,MA,746.0
John,2001.0,M,MA,731.0
Emily,2001.0,F,MA,707.0
Jacob,2001.0,M,MA,620.0
Joseph,2001.0,M,MA,597.0
Andrew,2001.0,M,MA,576.0
Olivia,2001.0,F,MA,574.0
Michael,2001.0,M,NJ,1417.0
Matthew,2001.0,M,NJ,1289.0
Nicholas,2001.0,M,NJ,1079.0
Joseph,2001.0,M,NJ,1065.0
Christopher,2001.0,M,NJ,964.0
Anthony,2001.0,M,NJ,903.0
Ryan,2001.0,M,NJ,892.0
John,2001.0,M,NJ,815.0
Daniel,2001.0,M,NJ,799.0
Emily,2001.0,F,NJ,768.0
Jacob,2001.0,M,NH,166.0
Emily,2001.0,F,NH,143.0
Matthew,2001.0,M,NH,130.0
Madison,2001.0,F,NH,129.0
Ryan,2001.0,M,NH,125.0
Hannah,2001.0,F,NH,124.0
Tyler,2001.0,M,NH,121.0
Nicholas,2001.0,M,NH,119.0
Emma,2001.0,F,NH,112.0
Benjamin,2001.0,M,NH,111.0
Jacob,2001.0,M,VA,876.0
William,2001.0,M,VA,796.0
Michael,2001.0,M,VA,789.0
Joshua,2001.0,M,VA,713.0
Matthew,2001.0,M,VA,712.0
Christopher,2001.0,M,VA,673.0
John,2001.0,M,VA,628.0
Emily,2001.0,F,VA,621.0
Hannah,2001.0,F,VA,575.0
Madison,2001.0,F,VA,573.0
Michael,2001.0,M,DE,107.0
Jacob,2001.0,M,DE,95.0
Madison,2001.0,F,DE,89.0
Matthew,2001.0,M,DE,88.0
Zachary,2001.0,M,DE,78.0
Ryan,2001.0,M,DE,76.0
Christopher,2001.0,M,DE,75.0
Nicholas,2001.0,M,DE,73.0
Joshua,2001.0,M,DE,73.0
James,2001.0,M,DE,73.0
Jacob,2001.0,M,CO,527.0
Michael,2001.0,M,CO,416.0
Joshua,2001.0,M,CO,396.0
Emily,2001.0,F,CO,364.0
Joseph,2001.0,M,CO,351.0
Tyler,2001.0,M,CO,346.0
Matthew,2001.0,M,CO,345.0
Andrew,2001.0,M,CO,338.0
Daniel,2001.0,M,CO,334.0
Hannah,2001.0,F,CO,328.0
Michael,2002.0,M,MD,552.0
Jacob,2002.0,M,MD,518.0
Matthew,2002.0,M,MD,518.0
Joshua,2002.0,M,MD,501.0
Christopher,2002.0,M,MD,460.0
Andrew,2002.0,M,MD,430.0
Madison,2002.0,F,MD,422.0
Ethan,2002.0,M,MD,421.0
Nicholas,2002.0,M,MD,414.0
William,2002.0,M,MD,411.0
Jacob,2002.0,M,NH,147.0
Matthew,2002.0,M,NH,144.0
Emily,2002.0,F,NH,117.0
Madison,2002.0,F,NH,112.0
Nicholas,2002.0,M,NH,112.0
Emma,2002.0,F,NH,111.0
Ethan,2002.0,M,NH,109.0
Joshua,2002.0,M,NH,108.0
Ryan,2002.0,M,NH,107.0
Olivia,2002.0,F,NH,103.0
Jacob,2002.0,M,MN,619.0
Emma,2002.0,F,MN,505.0
Ethan,2002.0,M,MN,497.0
Grace,2002.0,F,MN,488.0
Benjamin,2002.0,M,MN,460.0
Samuel,2002.0,M,MN,458.0
Nicholas,2002.0,M,MN,452.0
Joseph,2002.0,M,MN,446.0
Emily,2002.0,F,MN,442.0
Zachary,2002.0,M,MN,421.0
Michael,2002.0,M,NJ,1359.0
Matthew,2002.0,M,NJ,1203.0
Nicholas,2002.0,M,NJ,1043.0
Joseph,2002.0,M,NJ,1018.0
Christopher,2002.0,M,NJ,964.0
Anthony,2002.0,M,NJ,888.0
Daniel,2002.0,M,NJ,855.0
Ryan,2002.0,M,NJ,842.0
Emily,2002.0,F,NJ,786.0
John,2002.0,M,NJ,713.0
Michael,2002.0,M,CT,476.0
Matthew,2002.0,M,CT,417.0
Nicholas,2002.0,M,CT,397.0
Ryan,2002.0,M,CT,343.0
Christopher,2002.0,M,CT,336.0
Joshua,2002.0,M,CT,314.0
Emily,2002.0,F,CT,307.0
Joseph,2002.0,M,CT,306.0
Jacob,2002.0,M,CT,302.0
Anthony,2002.0,M,CT,293.0
Jacob,2002.0,M,AK,75.0
Joshua,2002.0,M,AK,68.0
Michael,2002.0,M,AK,68.0
Madison,2002.0,F,AK,57.0
Ethan,2002.0,M,AK,56.0
Tyler,2002.0,M,AK,55.0
Joseph,2002.0,M,AK,51.0
Dylan,2002.0,M,AK,46.0
James,2002.0,M,AK,46.0
Matthew,2002.0,M,AK,43.0
Matthew,2002.0,M,MA,889.0
Michael,2002.0,M,MA,874.0
Nicholas,2002.0,M,MA,749.0
Ryan,2002.0,M,MA,700.0
Emily,2002.0,F,MA,677.0
John,2002.0,M,MA,655.0
Jacob,2002.0,M,MA,647.0
Joseph,2002.0,M,MA,639.0
Andrew,2002.0,M,MA,619.0
Olivia,2002.0,F,MA,594.0
Matthew,2002.0,M,DE,100.0
Nicholas,2002.0,M,DE,88.0
Michael,2002.0,M,DE,84.0
Jacob,2002.0,M,DE,78.0
John,2002.0,M,DE,78.0
Ryan,2002.0,M,DE,76.0
William,2002.0,M,DE,76.0
Andrew,2002.0,M,DE,75.0
Joshua,2002.0,M,DE,72.0
Joseph,2002.0,M,DE,71.0
Jacob,2002.0,M,VA,765.0
Michael,2002.0,M,VA,757.0
William,2002.0,M,VA,743.0
Joshua,2002.0,M,VA,650.0
Madison,2002.0,F,VA,625.0
Ethan,2002.0,M,VA,624.0
Matthew,2002.0,M,VA,622.0
Emily,2002.0,F,VA,598.0
Christopher,2002.0,M,VA,587.0
James,2002.0,M,VA,572.0
Jacob,2002.0,M,CO,494.0
Joshua,2002.0,M,CO,408.0
Michael,2002.0,M,CO,398.0
Ethan,2002.0,M,CO,387.0
Madison,2002.0,F,CO,364.0
Joseph,2002.0,M,CO,349.0
Emily,2002.0,F,CO,348.0
Alexander,2002.0,M,CO,348.0
Daniel,2002.0,M,CO,335.0
Tyler,2002.0,M,CO,325.0
Michael,2003.0,M,NJ,1340.0
Matthew,2003.0,M,NJ,1226.0
Nicholas,2003.0,M,NJ,1030.0
Joseph,2003.0,M,NJ,925.0
Anthony,2003.0,M,NJ,887.0
Ryan,2003.0,M,NJ,878.0
Christopher,2003.0,M,NJ,858.0
Daniel,2003.0,M,NJ,851.0
Emily,2003.0,F,NJ,818.0
Andrew,2003.0,M,NJ,757.0
Emma,2003.0,F,NH,152.0
Emily,2003.0,F,NH,135.0
Jacob,2003.0,M,NH,131.0
Ryan,2003.0,M,NH,130.0
Olivia,2003.0,F,NH,120.0
Nicholas,2003.0,M,NH,116.0
Matthew,2003.0,M,NH,114.0
Joshua,2003.0,M,NH,113.0
Andrew,2003.0,M,NH,112.0
Michael,2003.0,M,NH,108.0
Matthew,2003.0,M,CT,443.0
Michael,2003.0,M,CT,442.0
Ryan,2003.0,M,CT,374.0
Nicholas,2003.0,M,CT,369.0
Emma,2003.0,F,CT,334.0
Joseph,2003.0,M,CT,307.0
Joshua,2003.0,M,CT,307.0
John,2003.0,M,CT,298.0
Emily,2003.0,F,CT,296.0
Andrew,2003.0,M,CT,294.0
Jacob,2003.0,M,VA,796.0
William,2003.0,M,VA,753.0
Michael,2003.0,M,VA,729.0
Joshua,2003.0,M,VA,686.0
Emily,2003.0,F,VA,671.0
Christopher,2003.0,M,VA,631.0
Matthew,2003.0,M,VA,618.0
Emma,2003.0,F,VA,614.0
Andrew,2003.0,M,VA,599.0
James,2003.0,M,VA,577.0
Emma,2003.0,F,MN,617.0
Jacob,2003.0,M,MN,589.0
Ethan,2003.0,M,MN,496.0
Andrew,2003.0,M,MN,452.0
Joseph,2003.0,M,MN,451.0
Grace,2003.0,F,MN,450.0
Samuel,2003.0,M,MN,449.0
Emily,2003.0,F,MN,429.0
Tyler,2003.0,M,MN,428.0
Olivia,2003.0,F,MN,401.0
Joshua,2003.0,M,MD,536.0
Michael,2003.0,M,MD,518.0
Jacob,2003.0,M,MD,491.0
Ryan,2003.0,M,MD,485.0
Andrew,2003.0,M,MD,435.0
Emily,2003.0,F,MD,428.0
Nicholas,2003.0,M,MD,424.0
Matthew,2003.0,M,MD,422.0
Christopher,2003.0,M,MD,402.0
William,2003.0,M,MD,402.0
Jacob,2003.0,M,AK,62.0
Joseph,2003.0,M,AK,60.0
Joshua,2003.0,M,AK,58.0
Hannah,2003.0,F,AK,56.0
James,2003.0,M,AK,55.0
Michael,2003.0,M,AK,52.0
Ethan,2003.0,M,AK,52.0
Emma,2003.0,F,AK,49.0
Emily,2003.0,F,AK,45.0
Dylan,2003.0,M,AK,45.0
Joshua,2003.0,M,HI,104.0
Noah,2003.0,M,HI,97.0
Jacob,2003.0,M,HI,97.0
Ethan,2003.0,M,HI,83.0
Dylan,2003.0,M,HI,82.0
Isaiah,2003.0,M,HI,81.0
Michael,2003.0,M,HI,73.0
Elijah,2003.0,M,HI,71.0
Matthew,2003.0,M,HI,68.0
Micah,2003.0,M,HI,63.0
Matthew,2003.0,M,MA,780.0
Michael,2003.0,M,MA,777.0
Ryan,2003.0,M,MA,712.0
Nicholas,2003.0,M,MA,693.0
Emily,2003.0,F,MA,655.0
Emma,2003.0,F,MA,653.0
John,2003.0,M,MA,616.0
Jacob,2003.0,M,MA,584.0
Joseph,2003.0,M,MA,582.0
William,2003.0,M,MA,556.0
Jacob,2003.0,M,CO,478.0
Joshua,2003.0,M,CO,405.0
Andrew,2003.0,M,CO,385.0
Emily,2003.0,F,CO,378.0
Emma,2003.0,F,CO,357.0
Alexander,2003.0,M,CO,350.0
Daniel,2003.0,M,CO,348.0
Michael,2003.0,M,CO,332.0
Ethan,2003.0,M,CO,332.0
Joseph,2003.0,M,CO,328.0
Michael,2004.0,M,MD,509.0
Jacob,2004.0,M,MD,475.0
Joshua,2004.0,M,MD,464.0
Madison,2004.0,F,MD,431.0
Ryan,2004.0,M,MD,430.0
Matthew,2004.0,M,MD,426.0
William,2004.0,M,MD,406.0
Andrew,2004.0,M,MD,393.0
Emily,2004.0,F,MD,385.0
Christopher,2004.0,M,MD,381.0
Emma,2004.0,F,NH,151.0
Jacob,2004.0,M,NH,132.0
Ryan,2004.0,M,NH,129.0
Matthew,2004.0,M,NH,123.0
Emily,2004.0,F,NH,123.0
Ethan,2004.0,M,NH,112.0
Abigail,2004.0,F,NH,108.0
Andrew,2004.0,M,NH,106.0
Nicholas,2004.0,M,NH,105.0
Hannah,2004.0,F,NH,104.0
Joshua,2004.0,M,HI,113.0
Noah,2004.0,M,HI,98.0
Ethan,2004.0,M,HI,86.0
Jacob,2004.0,M,HI,82.0
Elijah,2004.0,M,HI,79.0
Matthew,2004.0,M,HI,78.0
Michael,2004.0,M,HI,74.0
Tyler,2004.0,M,HI,71.0
Dylan,2004.0,M,HI,62.0
Emma,2004.0,F,HI,61.0
Emma,2004.0,F,MN,562.0
Jacob,2004.0,M,MN,522.0
Grace,2004.0,F,MN,476.0
Ethan,2004.0,M,MN,465.0
Samuel,2004.0,M,MN,448.0
Andrew,2004.0,M,MN,436.0
Olivia,2004.0,F,MN,425.0
Tyler,2004.0,M,MN,407.0
Benjamin,2004.0,M,MN,406.0
Emily,2004.0,F,MN,394.0
Michael,2004.0,M,NJ,1217.0
Matthew,2004.0,M,NJ,1092.0
Nicholas,2004.0,M,NJ,988.0
Ryan,2004.0,M,NJ,939.0
Joseph,2004.0,M,NJ,930.0
Anthony,2004.0,M,NJ,810.0
Daniel,2004.0,M,NJ,805.0
Christopher,2004.0,M,NJ,799.0
Emily,2004.0,F,NJ,780.0
Joshua,2004.0,M,NJ,677.0
Michael,2004.0,M,CT,408.0
Ryan,2004.0,M,CT,406.0
Matthew,2004.0,M,CT,387.0
Nicholas,2004.0,M,CT,321.0
Emily,2004.0,F,CT,309.0
Joseph,2004.0,M,CT,304.0
Olivia,2004.0,F,CT,303.0
Jacob,2004.0,M,CT,288.0
John,2004.0,M,CT,283.0
Emma,2004.0,F,CT,280.0
Ethan,2004.0,M,AK,65.0
Joseph,2004.0,M,AK,63.0
Emma,2004.0,F,AK,62.0
James,2004.0,M,AK,59.0
Tyler,2004.0,M,AK,54.0
Samuel,2004.0,M,AK,54.0
Jacob,2004.0,M,AK,54.0
Madison,2004.0,F,AK,48.0
Hannah,2004.0,F,AK,46.0
Grace,2004.0,F,AK,44.0
Michael,2004.0,M,MA,752.0
Matthew,2004.0,M,MA,721.0
Ryan,2004.0,M,MA,720.0
Nicholas,2004.0,M,MA,611.0
Emily,2004.0,F,MA,579.0
Emma,2004.0,F,MA,555.0
Andrew,2004.0,M,MA,547.0
Olivia,2004.0,F,MA,546.0
William,2004.0,M,MA,543.0
John,2004.0,M,MA,539.0
Jacob,2004.0,M,VA,749.0
William,2004.0,M,VA,746.0
Joshua,2004.0,M,VA,655.0
Emily,2004.0,F,VA,645.0
Madison,2004.0,F,VA,644.0
Michael,2004.0,M,VA,638.0
Ethan,2004.0,M,VA,605.0
Christopher,2004.0,M,VA,594.0
John,2004.0,M,VA,589.0
Matthew,2004.0,M,VA,585.0
Jacob,2004.0,M,CO,423.0
Joshua,2004.0,M,CO,380.0
Ethan,2004.0,M,CO,361.0
Daniel,2004.0,M,CO,350.0
Andrew,2004.0,M,CO,336.0
Alexander,2004.0,M,CO,336.0
Emma,2004.0,F,CO,336.0
Michael,2004.0,M,CO,323.0
Emily,2004.0,F,CO,314.0
Joseph,2004.0,M,CO,314.0
Michael,2005.0,M,NJ,1085.0
Matthew,2005.0,M,NJ,971.0
Ryan,2005.0,M,NJ,920.0
Anthony,2005.0,M,NJ,865.0
Joseph,2005.0,M,NJ,852.0
Nicholas,2005.0,M,NJ,816.0
Christopher,2005.0,M,NJ,781.0
Daniel,2005.0,M,NJ,760.0
Emily,2005.0,F,NJ,702.0
John,2005.0,M,NJ,690.0
Joshua,2005.0,M,MD,462.0
Michael,2005.0,M,MD,462.0
Ryan,2005.0,M,MD,417.0
William,2005.0,M,MD,417.0
Matthew,2005.0,M,MD,414.0
Emily,2005.0,F,MD,401.0
Christopher,2005.0,M,MD,377.0
Jacob,2005.0,M,MD,377.0
Andrew,2005.0,M,MD,372.0
Madison,2005.0,F,MD,364.0
Joshua,2005.0,M,HI,95.0
Jacob,2005.0,M,HI,90.0
Noah,2005.0,M,HI,86.0
Ethan,2005.0,M,HI,72.0
Isaiah,2005.0,M,HI,67.0
Elijah,2005.0,M,HI,67.0
Matthew,2005.0,M,HI,66.0
Tyler,2005.0,M,HI,59.0
Dylan,2005.0,M,HI,59.0
Christian,2005.0,M,HI,53.0
Jacob,2005.0,M,NH,146.0
Emma,2005.0,F,NH,128.0
Ryan,2005.0,M,NH,127.0
Matthew,2005.0,M,NH,112.0
Emily,2005.0,F,NH,109.0
Benjamin,2005.0,M,NH,108.0
Madison,2005.0,F,NH,100.0
Tyler,2005.0,M,NH,98.0
Aiden,2005.0,M,NH,98.0
Ethan,2005.0,M,NH,93.0
Ryan,2005.0,M,CT,354.0
Matthew,2005.0,M,CT,346.0
Michael,2005.0,M,CT,344.0
Nicholas,2005.0,M,CT,303.0
Olivia,2005.0,F,CT,270.0
Anthony,2005.0,M,CT,264.0
Emily,2005.0,F,CT,261.0
Joshua,2005.0,M,CT,259.0
William,2005.0,M,CT,259.0
Alexander,2005.0,M,CT,256.0
Matthew,2005.0,M,MA,695.0
Michael,2005.0,M,MA,642.0
Ryan,2005.0,M,MA,631.0
Nicholas,2005.0,M,MA,543.0
Emma,2005.0,F,MA,531.0
John,2005.0,M,MA,519.0
Emily,2005.0,F,MA,503.0
Joseph,2005.0,M,MA,498.0
Andrew,2005.0,M,MA,486.0
Jacob,2005.0,M,MA,478.0
Ethan,2005.0,M,AK,63.0
Jacob,2005.0,M,AK,58.0
Joshua,2005.0,M,AK,55.0
Madison,2005.0,F,AK,53.0
Michael,2005.0,M,AK,52.0
William,2005.0,M,AK,49.0
Joseph,2005.0,M,AK,49.0
Emma,2005.0,F,AK,49.0
Emily,2005.0,F,AK,47.0
Benjamin,2005.0,M,AK,45.0
Jacob,2005.0,M,UT,323.0
Ethan,2005.0,M,UT,319.0
Emma,2005.0,F,UT,312.0
Joshua,2005.0,M,UT,293.0
Samuel,2005.0,M,UT,272.0
Emily,2005.0,F,UT,256.0
Andrew,2005.0,M,UT,252.0
Olivia,2005.0,F,UT,245.0
Tyler,2005.0,M,UT,239.0
William,2005.0,M,UT,232.0
Ethan,2005.0,M,MN,494.0
Jacob,2005.0,M,MN,475.0
Ava,2005.0,F,MN,460.0
Samuel,2005.0,M,MN,441.0
Grace,2005.0,F,MN,428.0
Emma,2005.0,F,MN,421.0
Jack,2005.0,M,MN,420.0
Andrew,2005.0,M,MN,414.0
Emily,2005.0,F,MN,394.0
Benjamin,2005.0,M,MN,394.0
William,2005.0,M,VA,746.0
Jacob,2005.0,M,VA,732.0
Michael,2005.0,M,VA,665.0
Joshua,2005.0,M,VA,632.0
Emily,2005.0,F,VA,593.0
Madison,2005.0,F,VA,570.0
Matthew,2005.0,M,VA,568.0
Ethan,2005.0,M,VA,566.0
Christopher,2005.0,M,VA,563.0
Andrew,2005.0,M,VA,551.0
Michael,2006.0,M,NJ,1029.0
Matthew,2006.0,M,NJ,901.0
Daniel,2006.0,M,NJ,794.0
Joseph,2006.0,M,NJ,789.0
Anthony,2006.0,M,NJ,781.0
Ryan,2006.0,M,NJ,752.0
Nicholas,2006.0,M,NJ,749.0
Christopher,2006.0,M,NJ,723.0
Isabella,2006.0,F,NJ,652.0
Joshua,2006.0,M,NJ,647.0
Joshua,2006.0,M,MD,471.0
Michael,2006.0,M,MD,457.0
Jacob,2006.0,M,MD,409.0
William,2006.0,M,MD,407.0
Matthew,2006.0,M,MD,383.0
Ryan,2006.0,M,MD,379.0
Madison,2006.0,F,MD,375.0
Christopher,2006.0,M,MD,371.0
Daniel,2006.0,M,MD,349.0
Andrew,2006.0,M,MD,341.0
